발생일시,관할해경서,발생해역,발생유형,발생원인,기상,사고선박수,구조인원,부상인원,사망인원,사고위치,위도,경도,선종,톤수,geometry
2016-10-07 15:20,완도,영해,기관손상,정비불량,양호,1.0,2.0,0.0,0.0,완도읍 망남리 앞 해상,34.3,126.76666666666667,어선,8.55,POINT (126.76666666666667 34.3)
2016-10-07 13:00,평택,영해,기관손상,정비불량,양호,1.0,10.0,0.0,0.0,인천시 옹진군 지도 서방 0.3해리 해상,37.07222222222222,126.07916666666667,낚시어선,10.0,POINT (126.07916666666667 37.07222222222222)
2016-10-07 10:31,보령,영해,안전저해,운항부주의,양호,1.0,11.0,0.0,0.0,보령시 무창포 서방 6.5해리,26.233333333333334,126.4,낚시어선,4.99,POINT (126.4 26.233333333333334)
2016-10-07 06:13,부산,항계내,침수,관리소홀,양호,1.0,0.0,0.0,0.0,(구) 연안여객터미널,35.10472222222222,129.04166666666666,여객선,368.0,POINT (129.04166666666666 35.10472222222222)
2016-10-06 23:30,부산,항계내,침수,관리소홀,양호,1.0,0.0,0.0,0.0,부산 영도 봉래동안벽 호텔비릿지 앞 해상,35.094722222222224,129.0375,예부선,31.0,POINT (129.0375 35.094722222222224)
2016-10-06 20:42,창원,영해,좌초,운항부주의,양호,1.0,9.0,4.0,0.0,경남 거제시 하청면 연구리 소재 대광이도 남서방 0.5마일 인근해상,34.99666666666667,128.56555555555556,낚시어선,5.85,POINT (128.56555555555556 34.99666666666667)
2016-10-06 19:51,평택,영해,기관손상,정비불량,양호,1.0,14.0,0.0,0.0,평택당진항 내 아산만 13번부이 인근 해상,37.102777777777774,126.60833333333333,화물선,5093.0,POINT (126.60833333333333 37.102777777777774)
2016-10-06 18:30,완도,영해,기관손상,정비불량,양호,1.0,3.0,0.0,0.0,완도군 완도읍 망남리 동방 약 1해리,34.30138888888889,126.78555555555556,어선,1.83,POINT (126.78555555555556 34.30138888888889)
2016-10-06 16:50,목포,영해,안전저해,기상악화,황천5급,1.0,10.0,0.0,0.0,홍도 북서방 11해리,34.85,125.05,어선,9.77,POINT (125.05 34.85)
2016-10-06 16:05,창원,영해,전복,관리소홀,양호,1.0,0.0,0.0,0.0,경남 거제시 지심도 북동방 0.7마일 해상,34.840833333333336,128.76472222222222,어선,1.0,POINT (128.76472222222222 34.840833333333336)
2016-10-06 14:31,통영,영해,좌초,운항부주의,양호,1.0,2.0,0.0,0.0,통영시 용남면 삼화리 율도 북동방 0.1해리,34.8975,128.4386111111111,어선,3.46,POINT (128.4386111111111 34.8975)
2016-10-06 12:40,목포,영해,기관손상,정비불량,양호,1.0,9.0,0.0,0.0,홍도 북서방 11해리,34.6,125.66666666666667,어선,9.77,POINT (125.66666666666667 34.6)
2016-10-06 11:24,제주,영해,기관손상,정비불량,양호,1.0,2.0,0.0,0.0,추자도 동방 11해리,33.9,126.55,어선,9.77,POINT (126.55 33.9)
2016-10-06 08:13,통영,영해,안전저해,운항부주의,양호,1.0,3.0,0.0,0.0,통영시 한산면 비진도 동방 0.5해리,34.70861111111111,128.4736111111111,어선,4.99,POINT (128.4736111111111 34.70861111111111)
2016-10-06 08:12,보령,항계내,기관손상,정비불량,양호,1.0,4.0,0.0,0.0,보령시 무창포항 서방 1.5해리,36.25611111111111,126.50722222222223,어선,4.99,POINT (126.50722222222223 36.25611111111111)
2016-10-06 06:12,부안,항계내,침수,관리소홀,양호,1.0,0.0,0.0,0.0,부안군 변산면 격포항 내 도크장 앞 해상,35.6225,126.46805555555555,어선,7.31,POINT (126.46805555555555 35.6225)
2016-10-05 16:50,창원,항계내,전복,관리소홀,양호,1.0,0.0,0.0,0.0,부산시 부산시상 관공선 부두~연도사이 해상,35.06861111111111,128.78166666666667,어선,1.0,POINT (128.78166666666667 35.06861111111111)
2016-10-05 14:00,창원,항계내,좌초,기상악화,태풍경보,1.0,3.0,0.0,0.0,경남 창원시 진해구 탄약부두 앞 해안가,35.138333333333335,128.64166666666668,어선,690.0,POINT (128.64166666666668 35.138333333333335)
2016-10-05 13:50,창원,항계내,침수,관리소홀,양호,3.0,0.0,0.0,0.0,"경남 창원시 광암항 남, 북방파제",35.10305555555556,128.49777777777777,어선,2.13,POINT (128.49777777777777 35.10305555555556)
2016-10-05 13:00,부산,영해,기타,기상악화,태풍경보,1.0,0.0,0.0,0.0,부산 감천항 동방파제 외곽해상,35.03666666666667,129.07555555555555,어선,193.0,POINT (129.07555555555555 35.03666666666667)
2016-10-05 12:00,울산,항계내,기타,기상악화,태풍경보,1.0,0.0,0.0,0.0,방어진 상진항 인근,35.481944444444444,129.41666666666666,어선,2.7,POINT (129.41666666666666 35.481944444444444)
2016-10-05 12:00,부산,항계내,조난,기상악화,풍랑경보,1.0,13.0,0.0,0.0,감천항 동방파제 해상,35.05166666666667,129.0102777777778,화물선,1396.0,POINT (129.0102777777778 35.05166666666667)
2016-10-05 11:53,창원,항계내,침몰,기상악화,태풍경보,1.0,2.0,0.0,0.0,경남 창원시 진해구 탄약부두 내 소선박부두 공사 현장 앞 해상,35.12555555555556,128.64388888888888,예부선,21.0,POINT (128.64388888888888 35.12555555555556)
2016-10-05 10:45,통영,항계내,침몰,기상악화,태풍경보,1.0,0.0,0.0,0.0,경남 사천시 저도 북방 0.5마일 해상,34.95444444444445,128.03,기타,77.0,POINT (128.03 34.95444444444445)
2016-10-05 10:38,창원,항계내,운항저해,기상악화,태풍경보,1.0,0.0,0.0,0.0,경남 창원시 진해구 안골항 서방 0.5마일 해상,35.0875,128.78194444444443,예부선,400.0,POINT (128.78194444444443 35.0875)
2016-10-05 10:31,여수,항계내,침몰,기상악화,태풍주의보,1.0,0.0,0.0,0.0,여수 오동도 방파제 내측,34.74583333333333,127.76555555555555,기타,29.0,POINT (127.76555555555555 34.74583333333333)
2016-10-05 09:54,부산,항계내,기타,기상악화,풍랑경보,1.0,0.0,0.0,0.0,감천항 서방파제 인근 해상,35.049166666666665,129.00305555555556,화물선,1528.0,POINT (129.00305555555556 35.049166666666665)
2016-10-05 09:50,부산,항계내,기타,기상악화,태풍경보,1.0,0.0,0.0,0.0,부산 남항 1돌체 부두,35.088055555555556,129.0263888888889,어선,9.72,POINT (129.0263888888889 35.088055555555556)
2016-10-05 09:32,창원,영해,충돌,기상악화,태풍경보,2.0,22.0,0.0,0.0,경남 창원시 진해만 흑암 남서방 2.5마일 해상,35.02,128.56277777777777,유조선,1590.0,POINT (128.56277777777777 35.02)
2016-10-05 09:20,부산,항계내,기타,기상악화,풍랑경보,4.0,2.0,0.0,0.0,부산 영도 동삼동 한국타이어 앞 해상,35.09305555555556,129.07444444444445,예부선,3500.0,POINT (129.07444444444445 35.09305555555556)
2016-10-05 09:00,부산,항계내,좌초,기상악화,태풍경보,1.0,1.0,0.0,0.0,부산 영도 소재 동아조선소 앞 해상,35.094166666666666,129.03166666666667,어선,586.0,POINT (129.03166666666667 35.094166666666666)
2016-10-05 09:00,서귀포,항계내,침수,기상악화,태풍경보,1.0,0.0,0.0,0.0,서귀포 위미항,33.272222222222226,126.6613888888889,고무보트,0.2,POINT (126.6613888888889 33.272222222222226)
2016-10-05 09:00,부산,항계내,침몰,기상악화,태풍경보,4.0,0.0,0.0,0.0,부산 영도 중리항,35.06861111111111,129.0638888888889,어선,2.52,POINT (129.0638888888889 35.06861111111111)
2016-10-05 09:00,부산,항계내,전복,기상악화,태풍경보,1.0,0.0,0.0,0.0,부산 대대 성창항,35.06861111111111,129.0638888888889,어선,1.16,POINT (129.0638888888889 35.06861111111111)
2016-10-05 08:24,여수,항계내,안전저해,기상악화,태풍주의보,1.0,6.0,0.0,0.0,여수시 신항 항내(오동도 서방파제),33.74722222222222,127.75444444444445,여객선,1321.0,POINT (127.75444444444445 33.74722222222222)
2016-10-05 07:40,통영,항계내,침몰,기상악화,태풍경보,2.0,0.0,0.0,0.0,경남 통영시 도남항,34.82666666666667,128.43333333333334,어선,7.93,POINT (128.43333333333334 34.82666666666667)
2016-10-05 07:00,제주,항계내,침수,기상악화,태풍경보,13.0,0.0,0.0,0.0,제주해경서 관내 항포구,33.516666666666666,126.53333333333333,모터보트,0.6,POINT (126.53333333333333 33.516666666666666)
2016-10-05 07:00,제주,항계내,침수,기상악화,태풍경보,2.0,0.0,0.0,0.0,"화북포구, 외도포구",33.49611111111111,126.49083333333333,모터보트,1.0,POINT (126.49083333333333 33.49611111111111)
2016-10-05 07:00,제주,항계내,전복,기상악화,태풍경보,1.0,0.0,0.0,0.0,외도포구 내,33.49583333333333,126.43777777777778,어선,3.2,POINT (126.43777777777778 33.49583333333333)
2016-10-05 06:00,군산,영해-EEZ,인명사상,기타,양호,1.0,1.0,1.0,0.0,군산시 어청도 북서 30해리,36.34722222222222,125.48055555555555,어선,129.0,POINT (125.48055555555555 36.34722222222222)
2016-10-05 04:20,서귀포,항계내,좌초,기상악화,태풍경보,2.0,0.0,0.0,0.0,성산항 오조리 조선소 앞 해상,33.47,126.925,어선,9.77,POINT (126.925 33.47)
2016-10-05 00:40,서귀포,항계내,전복,기상악화,태풍경보,7.0,0.0,0.0,0.0,서귀포 하예포구 등,33.23361111111111,126.37583333333333,어선,5.71,POINT (126.37583333333333 33.23361111111111)
2016-10-05 00:00,완도,영해,침몰,기상악화,태풍경보,2.0,0.0,0.0,0.0,완도군 노화읍 어룡도 남서방 해안가,34.285,126.47277777777778,어선,6.57,POINT (126.47277777777778 34.285)
2016-10-05 00:00,완도,영해,전복,기상악화,태풍경보,2.0,0.0,0.0,0.0,전남 강진군 대구면 저두 선착장/ 강진군 도암면 망호 선착장,34.526666666666664,126.78805555555556,어선,2.44,POINT (126.78805555555556 34.526666666666664)
2016-10-04 22:22,여수,영해,안전저해,운항부주의,양호,1.0,1.0,0.0,0.0,여수시 소경도 북방 0.3해리,34.716944444444444,127.6986111111111,어선,1.57,POINT (127.6986111111111 34.716944444444444)
2016-10-04 15:25,포항,영해,기관손상,정비불량,양호,1.0,3.0,0.0,0.0,경북 구룡포 남방 1해리,35.96666666666667,129.55,어선,7.93,POINT (129.55 35.96666666666667)
2016-10-04 14:10,울산,항계내,좌초,운항부주의,황천5급,1.0,9.0,0.0,0.0,울산항 Sk-1부두 앞 해상,35.5,129.36666666666667,어선,79.83,POINT (129.36666666666667 35.5)
2016-10-04 12:34,목포,항계내,기타,관리소홀,양호,1.0,0.0,0.0,0.0,"신안군 지도읍 (구)신안중공업 앞 1,000m해상",35.07555555555555,126.17972222222222,예부선,50.0,POINT (126.17972222222222 35.07555555555555)
2016-10-04 11:12,부안,영해,기관손상,정비불량,양호,1.0,2.0,0.0,0.0,전북 부안군 위도 북방 4해리,35.7,126.25,어선,2.47,POINT (126.25 35.7)
2016-10-04 03:15,창원,영해,기관손상,정비불량,양호,1.0,1.0,0.0,0.0,경남 거제시 가조도 북방 0.7마일 해상,34.98777777777778,128.52138888888888,어선,3.39,POINT (128.52138888888888 34.98777777777778)
2016-10-03 18:29,평택,영해,안전저해,운항부주의,양호,1.0,4.0,0.0,0.0,경기도 화성시 우정읍 입파도 동방 0.5해리,37.11138888888889,126.55361111111111,모터보트,20.0,POINT (126.55361111111111 37.11138888888889)
2016-10-03 11:39,창원,영해,좌초,운항부주의,양호,1.0,6.0,0.0,0.0,경남 거제시 가조도 계도 마을 앞 해상 마당서 암초,34.96861111111111,128.51083333333332,어선,22.0,POINT (128.51083333333332 34.96861111111111)
2016-10-03 07:47,부산,영해,운항저해,정비불량,양호,1.0,3.0,0.0,0.0,낫개항 앞 방파제 인근 해상,35.04083333333333,128.98805555555555,모터보트,1.7,POINT (128.98805555555555 35.04083333333333)
2016-10-03 06:00,포항,영해-EEZ,기관손상,정비불량,양호,1.0,8.0,0.0,0.0,경북 울진 오산 동방 31해리,36.9,130.06666666666666,어선,29.0,POINT (130.06666666666666 36.9)
2016-10-03 00:10,서귀포,공해,충돌,운항부주의,양호,2.0,11.0,0.0,0.0,서귀포 남방 230해리,29.483333333333334,125.86666666666666,어선,79.0,POINT (125.86666666666666 29.483333333333334)
2016-10-02 23:43,서귀포,영해,기관손상,정비불량,양호,1.0,2.0,0.0,0.0,성산 남동방 4.5해리,33.416666666666664,127.01666666666667,어선,2.93,POINT (127.01666666666667 33.416666666666664)
2016-10-02 15:21,완도,영해,기관손상,정비불량,양호,1.0,7.0,0.0,0.0,청산도 북서방 1.4해리,34.24611111111111,126.84833333333333,요트,0.0,POINT (126.84833333333333 34.24611111111111)
2016-10-02 13:59,인천,영해,추진기손상,정비불량,양호,1.0,4.0,0.0,0.0,인천 대무의도와 소무의도 사이,37.36638888888889,126.43583333333333,모터보트,1.5,POINT (126.43583333333333 37.36638888888889)
2016-10-02 13:27,인천,영해,안전저해,운항부주의,양호,1.0,3.0,0.0,0.0,인천 연평도 남동방 18해리,37.416666666666664,125.95,어선,49.0,POINT (125.95 37.416666666666664)
2016-10-02 12:49,통영,영해,운항저해,연료고갈,양호,1.0,3.0,0.0,0.0,거제시 서이말 남방 6.6해리 해상,34.666666666666664,128.76666666666668,모터보트,2.5,POINT (128.76666666666668 34.666666666666664)
2016-10-02 11:05,평택,영해,기관손상,정비불량,양호,1.0,1.0,0.0,0.0,경기도 화성시 서신면 도리도 인근 해상,37.113055555555555,126.63222222222223,어선,2.5,POINT (126.63222222222223 37.113055555555555)
2016-10-02 09:00,통영,항계내,충돌,운항부주의,양호,2.0,3.0,1.0,0.0,통영시 미수항 방파제 북방 0.2해리 해상,34.831944444444446,128.4036111111111,고무보트,1.0,POINT (128.4036111111111 34.831944444444446)
2016-10-02 07:19,보령,항계내,좌초,운항부주의,양호,1.0,15.0,0.0,0.0,보령시 대천 해수욕장 신광장 앞 0.6해리 해상,36.30305555555555,126.51055555555556,낚시어선,7.31,POINT (126.51055555555556 36.30305555555555)
2016-10-02 01:23,목포,항계내,안전저해,기상악화,양호,1.0,3.0,0.0,0.0,영광군 계마하 서방 1.5해리,35.38777777777778,126.37055555555555,어선,8.55,POINT (126.37055555555555 35.38777777777778)
2016-10-02 00:58,평택,영해,침수,운항부주의,양호,1.0,8.0,0.0,0.0,인천시 옹진국 덕적면 소재 가덕도 남방 0.7마일 해상,36.95,125.81666666666666,어선,29.0,POINT (125.81666666666666 36.95)
2016-10-01 20:00,서귀포,영해,기관손상,정비불량,양호,1.0,6.0,0.0,0.0,서귀포 남서 10해리,33.11666666666667,126.45,어선,9.77,POINT (126.45 33.11666666666667)
2016-10-01 16:49,평택,영해,운항저해,연료고갈,양호,1.0,5.0,0.0,0.0,충남 서산시 대산읍 삼길포항 앞 해상,37.028055555555554,126.43305555555555,모터보트,0.0,POINT (126.43305555555555 37.028055555555554)
2016-10-01 15:42,인천,영해,추진기손상,정비불량,양호,1.0,2.0,0.0,0.0,인천 대초지도 인근 해상,37.3475,126.34138888888889,고무보트,1.5,POINT (126.34138888888889 37.3475)
2016-10-01 15:23,보령,항계내,침수,운항부주의,양호,1.0,12.0,0.0,0.0,보령시 오천면 원산도 북동 2.5해리,36.416666666666664,126.45,낚시어선,5.49,POINT (126.45 36.416666666666664)
2016-10-01 13:10,태안,영해,안전저해,운항부주의,양호,1.0,5.0,0.0,0.0,충남 태안군 남면 곰섬 서방 0.5해리,36.588055555555556,126.28583333333333,낚시어선,3.36,POINT (126.28583333333333 36.588055555555556)
2016-10-01 12:23,평택,영해,추진기손상,정비불량,양호,1.0,4.0,0.0,0.0,충남 당진시 석문면 소재 소난지도 선착장,37.035,126.45527777777778,고무보트,0.5,POINT (126.45527777777778 37.035)
2016-10-01 09:10,서귀포,항계내,전복,관리소홀,양호,1.0,0.0,0.0,0.0,모슬포항 운진항내,33.209722222222226,126.25611111111111,모터보트,2.26,POINT (126.25611111111111 33.209722222222226)
2016-10-01 08:09,평택,협수로,안전저해,운항부주의,양호,1.0,1.0,0.0,0.0,평택항 서부두 물량장 앞 해상(Fix 36-56.30N 126-49.20E),36.94166666666667,126.82222222222222,낚시어선,4.26,POINT (126.82222222222222 36.94166666666667)
2016-09-30 19:05,인천,영해,키손상,정비불량,양호,1.0,2.0,0.0,0.0,무의도 남서방 3해리 해상,37.333333333333336,126.35,어선,9.77,POINT (126.35 37.333333333333336)
2016-09-30 07:56,통영,항계내,추진기손상,기상악화,황천5급,1.0,3.0,0.0,0.0,‘16. 9. 26 07:56 사천시 진널방파제 서방 10m해상,35.535,12.144722222222223,모터보트,0.3,POINT (12.144722222222223 35.535)
2016-09-29 14:53,인천,항계내,안전저해,운항부주의,양호,1.0,56.0,0.0,0.0,인천대교 남방 1해리,37.4,126.55,여객선,226.0,POINT (126.55 37.4)
2016-09-29 10:20,인천,영해,전복,기상악화,황천5급,1.0,1.0,0.0,0.0,자월도 북동방 2.6마일 해상,37.2875,126.39166666666667,모터보트,1.0,POINT (126.39166666666667 37.2875)
2016-09-29 09:42,목포,항계내,침수,관리소홀,양호,1.0,3.0,0.0,0.0,목포항내 6번지 묘지,34.78527777777778,125.42694444444444,예부선,78.0,POINT (125.42694444444444 34.78527777777778)
2016-09-28 14:00,서귀포,공해,기관손상,정비불량,양호,1.0,8.0,0.0,0.0,서귀포 남방 114해리,31.366666666666667,126.91666666666667,어선,29.0,POINT (126.91666666666667 31.366666666666667)
2016-09-28 13:20,동해,영해-EEZ,기관손상,정비불량,풍랑주의보,1.0,6.0,0.0,0.0,독도 북서 20해리,37.46666666666667,131.58333333333334,어선,44.0,POINT (131.58333333333334 37.46666666666667)
2016-09-28 12:00,동해,영해-EEZ,안전저해,운항부주의,양호,1.0,5.0,0.0,0.0,울릉 남방 24해리,37.03333333333333,130.9,어선,29.0,POINT (130.9 37.03333333333333)
2016-09-28 12:00,포항,영해-EEZ,안전저해,운항부주의,양호,1.0,5.0,0.0,0.0,울릉 남방 24해리,37.03333333333333,130.9,어선,29.0,POINT (130.9 37.03333333333333)
2016-09-28 11:43,통영,영해,안전저해,운항부주의,양호,1.0,1.0,0.0,0.0,통영시 필도 서방 1해리해상,34.85,128.31666666666666,모터보트,3.69,POINT (128.31666666666666 34.85)
2016-09-28 05:30,부산,영해,충돌,운항부주의,양호,2.0,29.0,0.0,0.0,남형제도 남방 2.3해리 해상,34.85138888888889,128.9338888888889,화물선,38062.0,POINT (128.9338888888889 34.85138888888889)
2016-09-27 18:10,제주,영해-EEZ,추진기손상,정비불량,양호,1.0,7.0,0.0,0.0,차귀도 북서방 42해리,33.583333333333336,125.35,어선,21.0,POINT (125.35 33.583333333333336)
2016-09-27 15:40,군산,영해,안전저해,운항부주의,양호,1.0,102.0,0.0,0.0,군산시 장자도 남방 0.3해리,35.80638888888889,126.3975,유도선,84.0,POINT (126.3975 35.80638888888889)
